-1.3138642,0.972193238923384
-1.3085985,0.733245969615635
-1.3033328,1.40281561344256
-1.2980671,1.78328130305792
-1.2928014,1.08002474340402
-1.2875357,1.30567094200019
-1.28227,0.952111398807981
-1.2770043,1.02350064621179
-1.2717386,1.29914464678869
-1.2664729,0.849124771538711
-1.2612072,1.19397030448098
-1.2559415,0.892812543811731
-1.2506758,0.908786400711788
-1.2454101,0.771002585365692
-1.2401444,0.731698045423365
-1.2348787,0.638149274711884
-1.229613,0.60125997182725
-1.2243473,0.83663329388498
-1.2190816,0.825129455461942
-1.2138159,0.561608378467596
-1.2085502,0.814613860946385
-1.2032845,0.915521599634885
-1.1980188,0.876101542192615
-1.1927531,1.15503757761567
-1.1874874,0.622643235707923
-1.1822217,0.506078579308
-1.176956,0.918369330769539
-1.1716903,1.14454150130798
-1.1664246,1.10754273503877
-1.1611589,0.7990312155195
-1.1558932,0.807671689961731
-1.1506275,0.872473529231039
-1.1453618,0.747445318154134
-1.1400961,1.35252643454446
-1.1348304,1.2866823904041
-1.1295647,1.12761981053867
-1.124299,1.28293018954056
-1.1190333,0.831916962461865
-1.1137676,1.19146062088487
-1.1085019,0.735227129443365
-1.1032362,0.671365115596404
-1.0979705,0.662517628288788
-1.0927048,0.999126890342154
-1.0874391,0.913042049384807
-1.0821734,0.932061431615635
-1.0769077,1.17329090334644
-1.071642,0.818267383307981
-1.0663763,0.619971562923308
-1.0611106,0.783879739788711
-1.0558449,0.581918092058019
-1.0505792,0.92333385821175
-1.0453135,0.876374338077192
-1.0400478,0.823460664057923
-1.0347821,1.00136041957715
-1.0295164,0.708934182565673
-1.0242507,0.809339645230942
-1.018985,0.898571704142943
-1.0137193,1.38456693398669
-1.0084536,0.774238886406
-1.0031879,0.888907411577096
-0.99792219,0.954097429384807
-0.99265649,0.944234179827174
-0.98739079,1.213803521981
-0.98212509,1.44086044603863
-0.97685939,1.04177651071171
-0.97159369,1.50150209780792
-0.96632799,1.28909594118471
-0.96106229,0.835573250346365
-0.95579659,1.00456980207715
-0.95053089,1.02193695340602
-0.94526519,1.10696095915413
-0.93999949,0.925949544925289
-0.93473379,0.795553414250231
-0.92946809,0.823634073682865
-0.92420239,1.06557499286556
-0.91893669,1.11737974950521
-0.91367099,1.07396850691175
-0.90840529,0.972989310925231
-0.90313959,0.973306583250211
-0.89787389,0.990255679577096
-0.89260819,0.969054838529173
-0.88734249,0.811093578440558
-0.88207679,0.827152420759846
-0.87681109,0.981495103480942
-0.87154539,1.28206735390404
-0.86627969,1.23920757067331
-0.86101399,0.811496317046404
-0.85574829,1.04063804253862
-0.85048259,0.966246950923288
-0.84521689,0.939255828307884
-0.83995119,1.38302916798096
-0.83468549,1.217368906731
-0.82941979,0.839360499634865
